,tweet_id,tweet_text,tweet_time,tweet_language,tweet_source,tweet_author_id,retweet_count,reply_count,like_count,quote_count
2316,1543995588727001089,"RT @debroy62: @tleehumphrey @Yoga1John @PierrePoilievre He went on a blocking spree, including me, if you were pro trying HCQ or said masks…",2022-07-04 16:30:09+00:00,en,Twitter for iPhone,1043115464115859457,1,0,0,0
2317,1543995588714192897,RT @AIJNSA_official: Students have suffered bot mentally and physically during covid phase. Locked in homes past 2 years is not easy and bo…,2022-07-04 16:30:09+00:00,en,Twitter for Android,1538436834623373313,208,0,0,0
2318,1543995588236251136,"RT @sregolatore: Il covid ha fatto più di 100 milioni di morti in Italia e voi continuate ad aprire bar e ristoranti come se niente fosse,…",2022-07-04 16:30:08+00:00,it,Twitter for iPhone,993404693484396544,1,0,0,0
2319,1543995588202696707,@ArturoP66023286 Ah ecco non lo avevo aperto era già completa di varianti come il covid,2022-07-04 16:30:08+00:00,it,Twitter for Android,1268211584863801346,0,0,0,0
2320,1543995587342770178,@EpochTimes @KristiNoem @NatlParkService Those dudes shoulda been wearing a mask and all.  They might catch Covid.,2022-07-04 16:30:08+00:00,en,Twitter Web App,174371064,0,0,0,0
2321,1543995587338866688,"RT @washingtonpost: In the Washington region, ridership has not returned to pre-pandemic levels for many transit systems amid a shift to te…",2022-07-04 16:30:08+00:00,en,Twitter for iPhone,1524005160371982338,10,0,0,0
2322,1543995587003138054,Estos son los cuidados que se recomiendan durante el aislamiento por Covid-19 https://t.co/RJ6KLjFjky #Oaxaca #twitteroax,2022-07-04 16:30:08+00:00,es,ORO,158055004,0,0,0,0
2323,1543995586915049472,"RT @thrasherxy: I find it so fascinating that after Covid killed a million Americans &amp; alter life for everyone, it is mostly HIV-trauma inf…",2022-07-04 16:30:08+00:00,en,Twitter for Android,1125586430963658752,145,0,0,0
2324,1543995586906669056,"Covid, 36.282 nuovi casi e 59 decessi in 24 ore https://t.co/JjyXwceL4L",2022-07-04 16:30:08+00:00,it,WordPress.com,934540806442115072,0,0,0,0
2325,1543995586499805186,"COVID vaccines: Religious freedom in the military | Personhood Alliance
HAPPY 4TH OF JULY… A CELEBRATION OF LIBERTY BESTOWED ON AMERICANS BY OUR FOUNDING FATHERS!!! VIVA USA!!!  let us all pray for our brothers and sisters facing this unjust predicament🙏 https://t.co/3NhRwHQrrB",2022-07-04 16:30:08+00:00,en,Twitter for iPhone,758478410347708416,0,0,0,0
2326,1543995586499723265,"RT @parismarx: “‘Living with the virus’ means living with a normalization of death, reinfections, Long COVID, disruption &amp; exhausted health…",2022-07-04 16:30:08+00:00,en,Twitter for Android,277385291,28,0,0,0
2327,1543995586260901888,"Its sub-variants, BA.4 and BA.5, have been declared the most dominant in the U.S. and are said to be driving the rise in the number of #COVID cases in India and other countries.
#IndiaNarrative https://t.co/IEKnRoR49k",2022-07-04 16:30:08+00:00,en,Twitter Web App,1241388957310398464,0,1,1,0
2328,1543995586164162560,"RT @factandrumor: @LMerritt1 @mikePompeo, what would you do? Please be specific. Not support Ukraine? Fire everyone who now has jobs since…",2022-07-04 16:30:08+00:00,en,Twitter for iPhone,78001877,3,0,0,0
2329,1543995585858002946,RT @AngryBlackLady: It’s wild to me how we’re pretending Covid is over,2022-07-04 16:30:08+00:00,en,Twitter Web App,1462499656047468547,622,0,0,0
2330,1543995585795063811,RT @Robrt_McMillan: @HealthNS Emergency Departments closed. Slow response by @EHS_NS ambulances. Surgeries &amp; treatments badly backlogged.…,2022-07-04 16:30:08+00:00,en,Twitter for iPhone,1289735868,1,0,0,0
2331,1543995585715474439,RT @OnlineKhabar_En: The figure might be more than this as Nepal does not count Indian tourists coming via land routes in this data. The nu…,2022-07-04 16:30:08+00:00,en,Covid19Travel Twitter bot app,1519165755295682560,2,0,0,0
2332,1543995585346289664,Des cas de surdité dus aux effets secondaires des vaccins Pfizer et Moderna ? https://t.co/lZal6Zq7Fi,2022-07-04 16:30:08+00:00,fr,Twitter for iPhone,1077251646953013248,0,0,0,0
2333,1543995584989782016,"RT @PierrePoilievre: Time to listen to the medical doctors, not the spin doctors.

End COVID mandates now.

Help the cause: https://t.co/iL…",2022-07-04 16:30:08+00:00,en,Twitter for Android,1511283542793371651,75,0,0,0
2334,1543995584796835846,Children from three years can take COVID-19 vaccine in Zimbabwe https://t.co/Wg0AuZ1Wxr #Health https://t.co/eQQT8822Zi #news 687,2022-07-04 16:30:08+00:00,en,histeriusapp,236770150,0,0,0,0
2335,1543995584130039809,"RT @Linus2k: Email dell’ospedale “ci vediamo costretti a chiedervi turni aggiuntivi per fronteggiare questa ondata COVID”
No, ma tranquilli…",2022-07-04 16:30:07+00:00,it,Twitter Web App,1397559662,214,0,0,0
2336,1543995583639216130,@GarciaVictor_ Et le sujet de sa participation à un essai clinique illégal sur l'association hydroxychloroquine + azithromycine dans le Covid-19 a-t-il été abordé?,2022-07-04 16:30:07+00:00,fr,Twitter Web App,287084637,0,0,2,0
2337,1543995583471538176,"RT @Lee_CrollPhD: COVID vaccines halved infection in kids during winter, Israeli study finds | The Times of Israel 
CC (to those I follow i…",2022-07-04 16:30:07+00:00,en,Twitter for Android,1290659739324604416,12,0,0,0
2338,1543995583383445508,@RafalPiech_ Tak tylko wrzucę: https://t.co/M2VRI5GR6c,2022-07-04 16:30:07+00:00,pl,Twitter Web App,1416099804304838658,0,0,0,0
2339,1543995583265996802,"RT @manuelrico: Hoy hace 848 días que falleció el primer residente en Cataluña. En dos meses, con un Govern paralizado, murieron 2.797 con…",2022-07-04 16:30:07+00:00,es,Twitter for Android,491472083,309,0,0,0
2340,1543995582322475008,"@tortoise Sharp incline in COVID-19 cases corresponds to the coming of 2nd wave. In July 2020, Muhammad Qasim saw in a dream that COVID-19 cases will rise in September. Qasim has also seen dreams about cure of Coronavirus. Muhammad Qasim Dreams - https://t.co/fAs5iPfwFD https://t.co/XnMNTF0d8r",2022-07-04 16:30:07+00:00,en,Twitter Web App,3835137852,0,0,0,0
2341,1543995582242594816,An overnight camp in Huntsville was forced to cancel for several weeks at the start of the camping season due to a COVID-19 outbreak among multiple staff members.  https://t.co/yZB0iV7Lsi,2022-07-04 16:30:07+00:00,en,True Anthem,46438367,0,0,0,0
2342,1543995580992593920,How big is the latest wave of COVID-19? Dr. Bogoch shares more details on BA.5 variant and how to protect yourself.  https://t.co/8dRrWIssEF,2022-07-04 16:30:07+00:00,en,True Anthem,43351262,1,0,2,0
2343,1543995579675574272,"RT @MarieNicolasABC: @verity_france Ça suffit! Le débordement vient de la fermeture exponentielle de lits d’hospitalisation, du manque de p…",2022-07-04 16:30:06+00:00,fr,Twitter Web App,1431550222438735872,13,0,0,0
2344,1543995579642281985,Annastacia Palaszczuk Covid restrictions back in Queensland - but no mask mandate https://t.co/LyJ4P3Xz2K PALACHOOK THIS COVID IS FINISHED LIKE YOU YOUR FINISHED NOTHING BUT OUT,2022-07-04 16:30:06+00:00,en,Twitter Web App,1427911654063230976,0,0,0,0
2345,1543995579420004353,RT @smenor: Incidentally this motherfucker just did an autofellating victory lap about how « COVID is down ».,2022-07-04 16:30:06+00:00,en,Twitter for Android,3286943076,1,0,0,0
2346,1543995579176460288,"RT @Sante_Gouv: #Vaccination | Pour se protéger du #COVID19, il est recommandé de faire une nouvelle dose de rappel :
👉 6 mois après le 1er…",2022-07-04 16:30:06+00:00,fr,Twitter Web App,2848315719,17,0,0,0
2347,1543995578299912192,"RT @infobaeamerica: Los efectos de la infección por COVID permanecen en la glándula tiroides por más de un año, según un estudio https://t.…",2022-07-04 16:30:06+00:00,es,Twitter for Android,478088918,6,0,0,0
2348,1543995577834381320,"@Looxie_valo Comme quoi, le covid fait des miracles.
Jt'aime meuf &lt;3",2022-07-04 16:30:06+00:00,fr,Twitter for Android,1084926850168745986,0,0,0,0
2349,1543995576936673281,Updated Covid Shots Are Coming. Will They Be Too Late? https://t.co/quAeL6z4kb SCOTUS C THOMAS says shots full of ABORTED BABIES !! HE KNOWS SHOT IS FAKE !! SCOTUS KNOWS BEST,2022-07-04 16:30:06+00:00,en,Twitter Web App,1540794578713792514,0,0,0,0
2350,1543995576672522240,"RT @drclairetaylor: 1/🧵 a ‘trifecta’ theory of #longcovid
⭐️ Viral persistence 🦠 
⭐️ Microclots 
⭐️ Runaway immune system 
These are the 3…",2022-07-04 16:30:06+00:00,en,Twitter for iPhone,14700532,773,0,0,0
2351,1543995576475217920,"RT @Billius27: Canada's #Covid19 hospitalizations have exceeded the 2020-2021 average of 1,961 every day in 2022. On June 20th, covid hospi…",2022-07-04 16:30:06+00:00,en,Twitter for Android,1965129498,378,0,0,0
2352,1543995576269901825,"RT @leticiamasoneti: Aqui el video más inportante de hoy 

Los ingresados por covid a los que entubaron fallecieron xk les quemaron los pul…",2022-07-04 16:30:06+00:00,es,Twitter for Android,3332773294,53,0,0,0
2353,1543995575909089283,This op was moved to the 6th and we are under covid lockdown before his op.,2022-07-04 16:30:06+00:00,en,Twitter for iPhone,3302269360,0,0,1,0
2354,1543995575267430401,"RT @Matt_HorwoodWS: I asked if he thought COVID was exaggerated by the media/politicians, and he said, ""that's an understatement.""

He clai…",2022-07-04 16:30:05+00:00,en,Twitter for Android,974834207297064961,115,0,0,0
2355,1543995574332129281,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:30:05+00:00,en,Twitter for Android,16051691,1300,0,0,0
2356,1543995574172762112,RT @theliamnissan: When people find out how much money was given to Florida Republicans and Ron DeSantis by the manufacturer of Remdesivir®…,2022-07-04 16:30:05+00:00,en,Twitter for iPhone,1939118838,1816,0,0,0
2357,1543995573724147714,"Dr. Malone: FDA put resistance to DOD’s COVID treatment trial to obtain emergency use authorization for COVID vaccines. By statute, these jabs should have never been permitted
https://t.co/0GUPkvoCuL",2022-07-04 16:30:05+00:00,en,Twitter Web App,1492801179239477248,0,0,0,0
2358,1543995573136654337,"#RCVNoticias

El factor que están influyendo en el aumento de casos de Covid-19 es la aparición de nuevas variantes.

Lea la nota completa ⬇️
https://t.co/cgO6PHeYzm",2022-07-04 16:30:05+00:00,es,Hootsuite Inc.,2790776628,0,0,0,0
2359,1543995572369096704,"RT @rupasubramanya: Jan 2022, European Medicines Agency  ""frequent Covid-19 booster shots could adversely affect the immune response and ma…",2022-07-04 16:30:05+00:00,en,Twitter Web App,898775126,77,0,0,0
2360,1543995572234887168,Globalni utjecaj COVID-19 vakcina: 20 miliona života spašeno https://t.co/tNHLI2gKdc,2022-07-04 16:30:05+00:00,und,Twitter Web App,1680321698,1,1,1,0
2361,1543995572125933568,CRYPTO NEWS:  #Bitcoin holds $20K as ECB warns #inflation may never return to pre-COVID lows https://t.co/CiELwxZQBz #altcoin #altcoinnews #btcprice #centralbank #crypto #cryptocoin #cryptocurrency #europe #michaelsaylor #microstrategy https://t.co/EumZlG2wxg,2022-07-04 16:30:05+00:00,en,Revive Social App,1353712118684639240,0,0,0,0
2362,1543995571882496001,"My daughter tested positive for covid Thur. She's vaccinated and boosted, been very sick, lost 10 lbs. She has been face timing her two year old from the bedroom. The baby doesn't understand she just wants mommy. Mask up and be safe because others won't.",2022-07-04 16:30:05+00:00,en,Twitter for Android,239074780,0,0,0,0
2363,1543995571463245824,"Try to stay at home and avoid contact with others if you have symptoms of COVID-19 and you either:

▶ have a high temperature
▶ do not feel well enough to go to work or do your normal activities

Find out more ➡ https://t.co/7i4kVBFDOQ https://t.co/P7Xr43Bz2d",2022-07-04 16:30:04+00:00,en,Buffer,1245257956565889024,0,0,0,0
2364,1543995571396132864,"RT @joe_le_zef: L'appli anti-covid me dit éligible à une 4ème dose de vaccin
Je n'en peux plus
A la 3ème mon épouse a perdu connaissance, j…",2022-07-04 16:30:04+00:00,fr,Twitter Web App,3407210764,51,0,0,0
2365,1543995571098320902,RT @PeterHotez: Here's the latest from @CDCgov on deaths by vaccination status for 50+ do all you can to get double boosted https://t.co/O0…,2022-07-04 16:30:04+00:00,en,Twitter for Android,899272245016702976,13,0,0,0
2366,1543995571094052864,"RT @parismarx: “‘Living with the virus’ means living with a normalization of death, reinfections, Long COVID, disruption &amp; exhausted health…",2022-07-04 16:30:04+00:00,en,Twitter for Android,15095613,28,0,0,0
2367,1543995568405594112,"RT @aroseblush: 💉🦠     Updated Covid Shots Are Coming. Will They Be Too Late?  🦠💉

https://t.co/mjOBxliJSr",2022-07-04 16:30:04+00:00,en,Twitter Web App,23098409,1,0,0,0
2368,1543995568216834052,"RT @MinAlimenVen: Conoce los lugares con Alto, Medio y Bajo riesgo para el contagio del #Covid19 con el Semáforo de la prevención. 
¡Juntos…",2022-07-04 16:30:04+00:00,es,Twitter for Android,1298583177091600385,19,0,0,0
2369,1543995568078442505,RT @blgtylr: I posted that I tested negative and so didn’t have covid. People in my mentions kept insisting that I did have it even if the…,2022-07-04 16:30:04+00:00,en,Twitter Web App,254684800,2,0,0,0
2370,1543995567617069057,@superVroO @oldnick53 @amine_umlil @Ordre_Pharma Lol que des attaques dans le vide au final comment expliquez vous tous ei dont la moi dont 1vax sur 10k est remonté comme mort suspecte du covid  en europe et 10% des femmes auraient des problèmes menstruel une coincidence!!!,2022-07-04 16:30:04+00:00,fr,Twitter Web App,1423329381397712900,0,1,0,0
2371,1543995567487045633,"Atacama sumó este lunes 305 nuevos casos COVID, 2.086 activos y positividad se elevó al 16,52 por ciento https://t.co/BtU9URwBNc https://t.co/KppOWWbpnr",2022-07-04 16:30:03+00:00,es,TweetDeck,1269890402,0,0,0,0
2372,1543995567449276420,"RT @Wings_Level: So let me get this straight.

Hunter’s laptop is real and not Russian disinfo, Covid came from a lab in China and not a ma…",2022-07-04 16:30:03+00:00,en,Twitter for Android,2284482237,2388,0,0,0
2373,1543995567373787136,@WriteNowCoach Terrific benefit of the COVID CONSEQUENCE: making events like these available globally! With global stars!,2022-07-04 16:30:03+00:00,en,Twitter Web App,245610409,0,0,0,0
2374,1543995567017447425,Stray Kids Tunda Konser di AS Setelah 3 Membernya Positif COVID-19 https://t.co/PXwNyoL9x6,2022-07-04 16:30:03+00:00,in,Dreamers Autotweet,337529500,0,0,0,0
2375,1543995566996312066,RT @lisa_liberal: David Allen Grier was right this is the new Klan. Klan 2.0 changed their hoods to masks. I bet everyone of them was again…,2022-07-04 16:30:03+00:00,en,Twitter for iPhone,1018442823794905088,131,0,0,0
2376,1543995566241316867,CDC's Diagnostic Multiplex Assay for Flu &lt;em&gt;and&lt;/em&gt; COVID-19 and Supplies https://t.co/yF2zXvQskd,2022-07-04 16:30:03+00:00,en,SocialBee.io v2,196118259,0,0,0,0
2377,1543995565888897026,"BEN OUI..DIRAIT L’AUVERGNAT..
IL DONNE A TOUT VA SURTOUT A L’https://t.co/rYCAuNVz8w A CEUX QUI NE SONT FRANÇAIS. https://t.co/KeZjA1etNJ",2022-07-04 16:30:03+00:00,fr,Twitter for iPad,930101792054153218,0,0,0,0
2378,1543995565784039437,.@OfficialUoM professor and architecture expert @AlbenaYaneva says COVID-19 changed not only architectural practice but the greater built environment. https://t.co/cMlai3hb7N https://t.co/9TqJMTuXVi,2022-07-04 16:30:03+00:00,en,Hootsuite Inc.,17448555,0,0,0,0
2379,1543995565758787586,"RT @PhilippineStar: While it’s generally accepted that COVID-19 can be transmitted within two meters through droplets and aerosols, there’s…",2022-07-04 16:30:03+00:00,en,Twitter for Android,257277393,3,0,0,0
2380,1543995565695967235,"RT @richiestories: Tough break...

What about the millions of Canadians that lost their jobs due to covid restrictions, including the peopl…",2022-07-04 16:30:03+00:00,en,Twitter for Android,1492654755495260164,1,0,0,0
2381,1543995565624635393,Total Confirmed Covid Cases by County For KS   2022-06-30:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/Tyb4UeOERr,2022-07-04 16:30:03+00:00,en,smcapplication,3219670842,1,0,1,0
2382,1543995565054255107,Secretario de Gobernación da positivo a Covid-19: https://t.co/LxcFkqwZoe,2022-07-04 16:30:03+00:00,es,directoalcorreo,92356864,0,0,0,0
2383,1543995564827807745,"RT @EspenWethe: Surprised that it took so long, but lawyers all around the world are going to have a field day with this. The class action…",2022-07-04 16:30:03+00:00,en,Twitter for Android,4252288281,167,0,0,0
2384,1543995564781703168,"@drclairetaylor Met a guy today who spent 3 months in hospital after catching COVID, he's now paralysed down his left side and is having to use a wheelchair 👍",2022-07-04 16:30:03+00:00,en,Twitter for Android,2225887877,0,0,0,0
2385,1543995564395823109,"RT @M_T_Franz: Wer hätte vor #Covid  gedacht, dass 200 Jahre nach der Aufklärung  persönliche Angriffe, Diffamierungen und Diskreditierunge…",2022-07-04 16:30:03+00:00,de,Twitter Web App,1477688672090738689,57,0,0,0
2386,1543995563695382530,RT @mini_bubbly: Large overnight camp in Muskoka to close for weeks due to staff COVID-19 outbreak https://t.co/QOk3NhsVcc via @cp24,2022-07-04 16:30:03+00:00,en,Twitter for Android,2786626687,6,0,0,0
2387,1543995563435327491,"Una collega,di vecchia data,credente vaccinata,radical chic,oggi mi scrive che lei e suo marito hanno preso covid,lei ancora positiva,ma lascia tanta stanchezza...dice: poi ci sentiamo!Le mie posizioni sui vaccini per lei erano fakeneuse!Ora aspetta! Non ascolterò le tue lagne!",2022-07-04 16:30:03+00:00,it,Twitter for Android,1525525940402626560,0,0,0,0
2388,1543995562193813505,"RT @PTDemocracia: 6 em cada 10 mortos pela covid-19 não tomaram  a 3° dose da vacina,  segundo  a Info Tracker, plataforma de monitoramento…",2022-07-04 16:30:02+00:00,pt,Twitter for Android,1142452556691628032,3,0,0,0
2389,1543995561870770178,RT @lisa_liberal: David Allen Grier was right this is the new Klan. Klan 2.0 changed their hoods to masks. I bet everyone of them was again…,2022-07-04 16:30:02+00:00,en,Twitter Web App,4294203440,131,0,0,0
2390,1543995561635872775,RT @AmitAryaMD: Maybe…just maybe…we should stop pretending that COVID is over...and actually do something? https://t.co/hcwpRkRjmC,2022-07-04 16:30:02+00:00,en,Twitter for Android,538334192,144,0,0,0
2391,1543995561166135297,RT @mini_bubbly: Large overnight camp in Muskoka to close for weeks due to staff COVID-19 outbreak https://t.co/QOk3NhsVcc via @cp24,2022-07-04 16:30:02+00:00,en,Twitter Web App,2193049682,6,0,0,0
2392,1543995560914571265,"RT @MechiCOk: Me dijo el médico de osde q para recuperarme bien del covid tome mucho líquido, haga reposo y no escuche a los pelotusd@s de…",2022-07-04 16:30:02+00:00,es,Twitter Web App,146981107,121,0,0,0
2393,1543995560490852352,RT @mikey_rosie: @BorisJohnson the latest #Covid figures. #Corona #coronavirus #coronavirusuk #CoronavirusUpdates #coronaupdate #COVID19 #C…,2022-07-04 16:30:02+00:00,en,Twitter,2052911,1,0,0,0
2394,1543995560109154307,[BOT] Decessi per Covid-19 in Italia nel 2022: 31202. Nuovi decessi da ieri: 59.,2022-07-04 16:30:02+00:00,it,CovidItalianDeathToll,213243317,0,0,0,0
2395,1543995560058839040,RT @saving_romeo: Let me get this straight: the people who said showing a negative COVID test to go to the gym during a global pandemic was…,2022-07-04 16:30:02+00:00,en,Twitter for Android,259560718,13045,0,0,0
2396,1543995559823933440,RT @AldoSterone111: Officiel : La FDA n'exigera pas de données d'essais cliniques pour autoriser les nouveaux vaccins COVID. L'opinion du l…,2022-07-04 16:30:02+00:00,fr,Twitter Web App,1428954603350110210,37,0,0,0
2397,1543995559513624578,@stagirita118 @Francy59862885 @Russo8Pier @gparagone Stessi sintomi del covid per me,2022-07-04 16:30:02+00:00,it,Twitter for iPhone,1452380643804000265,0,0,0,0
2398,1543995559190695937,RT @manuelrico: Hoy hace 838 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,2022-07-04 16:30:02+00:00,es,Twitter for Android,491472083,3940,0,0,0
2399,1543995559081480192,"Adán Augusto López, participó junto al presidente Andrés Manuel López Obrador en la inauguración de la refinería “Olmeca” en Dos Bocas, Tabasco

https://t.co/0mkTeS0fRa",2022-07-04 16:30:01+00:00,es,Posta App Automático,2799065717,0,0,0,0
2400,1543995558875914240,"RT @Brandon86724235: Most people aren't vaccinated against covid. Most are vaccinated against job loss, public opinion, inability to travel…",2022-07-04 16:30:01+00:00,en,Twitter Web App,1304811320164769795,86,0,0,0
2401,1543995558603489280,"El aviso de Pedro Cavadas sobre el uso de las mascarillas, las nuevas variantes del covid y las vacunas https://t.co/Lqvd47nPO3",2022-07-04 16:30:01+00:00,es,Besocy_Oficial,17208370,0,0,0,0
2402,1543995558444077064,"@stillawake Are there a lot of tourists in bristol right now 😆😆😁,,and how is covid ?🥲",2022-07-04 16:30:01+00:00,en,Twitter for Android,920733339161694208,0,0,1,0
2403,1543995557659787265,"RT @nicolasberrod: 🏥 Le nombre de patients #Covid admis chaque jour à l'hôpital repasse au-dessus de la barre symbolique de 1 000, pour la…",2022-07-04 16:30:01+00:00,fr,Twitter for Android,1180883172357214210,5,0,0,0
2404,1543995556845977600,RT @DrFamilyAllergy: Heroes of the COVID Crisis: How Dr Praveen Buddiga Stepped Up To Make A Difference During The Covid by Penny Bauder ht…,2022-07-04 16:30:01+00:00,en,Twitter for Mac,3192550034,70,0,0,0
2405,1543995556686888960,RT @manopsi: คหสต เราเจอ COVID มาปีที่ 3 แล้ว ควรต้องพยายามเปลี่ยนผ่านเพื่ออยู่ร่วมกับมัน เหมือนที่เราอยู่ร่วมกับโรคติดต่ออื่น ๆ แทนที่จะพย…,2022-07-04 16:30:01+00:00,th,Twitter for Android,600818044,3744,0,0,0
2406,1543995556657332224,RT @DeanSmi47962704: I see the mask perverts are out in force demanding we make 😷 mandatory again. They can f*k right off! I've never worn…,2022-07-04 16:30:01+00:00,en,Twitter for Android,2651240916,12,0,0,0
2407,1543995556602826753,"Covid-positive hospital patients in England now over 10,000 https://t.co/xcaPWZJJxV",2022-07-04 16:30:01+00:00,en,Twitter Web App,958838372,0,0,0,0
2408,1543995555285704706,"Si saliste de viaje en las últimas dos semanas o acudiste a una fiesta, vigila tu salud.
Si presentas molestias en la garganta, dolor de cabeza y/o muscular, escurrimiento nasal y tos, acude al médico, ya que se podría tratar de #Covid-19.
#Protégete y #CuidaTuSalud https://t.co/SmGlYUUguV",2022-07-04 16:30:01+00:00,es,Twitter Web App,278219783,0,0,0,0
2409,1543995555000377346,"For the highest level of protection from COVID-19, get all recommended doses of the COVID-19 vaccine. There are COVID-19 vaccine buses throughout Colorado this week! Registrations and walk-ins are both welcome at most locations. Sign up in advance at https://t.co/Bmm55y66RO. https://t.co/WulzCsiTP6",2022-07-04 16:30:01+00:00,en,Twitter Web App,331244103,1,1,1,0
2410,1543995554862174208,"El vocero Organizacional de Querétaro advirtió que, debido a la velocidad de los contagios en el estado, hoy existen mayores probabilidades de contraer COVID-19, y también de fallecimientos por complicaciones, sobre todo en personas no vacunadas.💉

https://t.co/TJCvqNHvAH",2022-07-04 16:30:00+00:00,es,Twitter Web App,538280632,0,0,0,0
2411,1543995554845188097,"#NoticiasTVT🟣 Sigue en análisis la posibilidad de modificar las medidas contra COVID-19, como el uso de cubrebocas en espacios cerrados, por el aumento de contagios, aunque no han subido hospitalizaciones, indica el gobernador. https://t.co/Q1QUvbCPui",2022-07-04 16:30:00+00:00,es,TweetDeck,62558942,0,0,0,0
2412,1543995554673352706,"5.570 personas han fallecido por covid en menos de 100 días

Entre el 1 de abril y el 1 de julio, ha habido una media de 61 muertes diarias | Vía: @larazon_es https://t.co/WpJSSoDLE4",2022-07-04 16:30:00+00:00,es,TweetDeck,47379940,0,0,0,0
2413,1543995554564390912,"A partir de mañana inicia #vacuna #COVID para niños y niñas de 10 y 11 años de edad en #SanMateoAtenco Checa el calendario aquí
https://t.co/KJjy4S6HiH https://t.co/8jM9OrOZeH",2022-07-04 16:30:00+00:00,es,Twitter Web App,309170233,0,0,0,0
2414,1543995554526552066,"El #MPPOP 💉👩‍⚕️Hace un llamado a la colectividad a asistir a las Jornadas de Vacunación contra el COVID-19 desplegadas en todo el territorio nacional. 

¡No te descuides con la Covid-19! 
#MáximaMoral

@MObras_Publicas
@Barrio_Tricolor
@ViceVenezuela https://t.co/X6m3xDnres",2022-07-04 16:30:00+00:00,es,TweetDeck,1332291439695421440,2,0,0,0
2415,1543995554438545408,"Worried: So I am planning like mad, making reservations etc however I am now very worried about the rising covid cases and just pray USA dont bring back any restrictions. Whats peoples thoughts?… https://t.co/KFkiREzAD5",2022-07-04 16:30:00+00:00,en,theDIBB Tweeter,21644736,0,0,0,0
2416,1543995554354511872,"La Sociedad Española de Epidemiología solicita que se conceda el teletrabajo a los trabajadores que resulten positivos y, si no es posible, se les dé la baja laboral.

Lo cuenta @AlimenteEC
https://t.co/sQ9ms2tMbC",2022-07-04 16:30:00+00:00,es,TweetDeck,17229160,2,0,3,0
2417,1543995554002354177,"#Península | Un lote con  36 mil vacunas Pfizer Pediátrica arribó a #Yucatán para inmunizar a los niños de 5 a 11 años contra el #COVID19

https://t.co/NythznsMlK",2022-07-04 16:30:00+00:00,es,Twitter Web App,109639359,0,0,0,0
2418,1543995554002112513,"El #Ejercicio es un moderador de los síntomas neuroendocrinos de la #Covid Persistente El #EjercicioTerapeutico es Clave!!! @MSterapiactiva @BlanquernaFCS Más Zapatillas y Menos Pastillas!!! 
https://t.co/36scT1JYpf https://t.co/9G3qTv1SXl",2022-07-04 16:30:00+00:00,es,Twitter Web App,875663805086412801,0,0,0,0
2419,1543995553809326080,I know a lot of people that have caught covid lately;; my sister just got it and she’s been stuck at home with a newborn 😢,2022-07-04 16:30:00+00:00,en,Twitter for iPhone,18348310,0,0,0,0
2420,1543995553599610881,"Are you a parent of young children and concerned about COVID-19 vaccination for them? If so, read this article. https://t.co/Qg0nq2XuEZ",2022-07-04 16:30:00+00:00,en,TweetDeck,3171204677,0,0,0,0
2421,1543995553427496960,"Teresina tem quase 2,4 mil casos de Covid em uma semana e entra na faixa amarela de transmissão =&gt; https://t.co/o4QO30UBsi #g1 #Piauí https://t.co/Xd6bg13yXU",2022-07-04 16:30:00+00:00,pt,TweetDeck,89712112,0,0,1,0
2422,1543995553306083329,"RT @addelagonzalez: El #COVID ha vuelto a mi! 🤧 Afortunadamente, lo ha hecho con mucha suavidad! 
Salvo por un leve dolor muscular, estoy b…",2022-07-04 16:30:00+00:00,es,Twitter for Android,1401719340500754433,57,0,0,0
2423,1543995553280843779,"Pese al aumento de contagios de Covid-19 que registra el país, el presidente Jorge Márquez Alvarado aseguró que no suspenderán la Expo Feria Tulancingo 2022
https://t.co/fnJGI8jryt",2022-07-04 16:30:00+00:00,es,TweetDeck,104707685,0,0,0,0
2424,1543995553092173825,TTB'den koronavirüs uyarısı: Maskeye geri dönülmeli https://t.co/LCQzvgb8Zq https://t.co/LpGkpkfe1z,2022-07-04 16:30:00+00:00,tr,TweetDeck,4752772466,1,0,2,0
2425,1543995552886534144,Tanginang yan bakit pa'ko nag iingat sa covid kung mamamatay lang pala ako sa inggit.,2022-07-04 16:30:00+00:00,tl,Twitter for Android,1308293090088607745,0,0,0,0
2426,1543995552869785605,"RT @11gduranntx: Vida cotidiana durante los primeros
meses de la pandemia COVID-19
Archivo de  Notimex.
Foto Gustavo Durán. 
@11GduranNtx-…",2022-07-04 16:30:00+00:00,es,Twitter for iPhone,1536867721828347904,4,0,0,0
2427,1543995552806776832,"#Japan reported 16,808 new #COVID-19 cases Monday, up by over 7,200 from a week before and posting a week-on-week increase for the 14th consecutive day.

https://t.co/3nLNwOm3qw",2022-07-04 16:30:00+00:00,en,TweetDeck,1169081935592853504,0,0,0,0
